epoch,train_loss,val_auc,val_auprc,val_f1,challenge_score,lr
1,2.4041801826434934,0.6304103595080417,0.06551306108660303,0.08484848484848485,0.03225806451612903,0.0001
2,2.271188418195827,0.7663197729422895,0.18038246537608488,0.08484848484848485,0.25806451612903225,1e-05
