epoch,train_loss_avg,val_auc,epoch_time_sec,lr
1,1.0296548353508115,0.8032786885245902,10.947257041931152,0.0002713525491562421
2,0.6076199263334274,0.9098360655737705,10.76483964920044,0.0001963525491562421
3,0.6257930938154459,0.9672131147540983,10.832157373428345,0.00010364745084375788
4,0.6046713413670659,0.9672131147540983,10.211797952651978,2.8647450843757894e-05
5,0.6063450826331973,0.9672131147540983,10.013353824615479,0.0
