epoch,loss,auc,auprc,f1,challenge
1,2.8206291375336825,0.7256410256410256,0.49182899008511016,0.060240963855421686,0.5999999988
2,2.616016196615902,0.8410256410256411,0.29058850310780315,0.060240963855421686,0.1999999996
3,2.5793760087754993,0.6064102564102564,0.066864856807468,0.055944055944055944,0.0
4,2.704985263906879,0.6576923076923077,0.08623689475790315,0.05555555555555555,0.1999999996
5,2.584668219825368,0.6153846153846154,0.058855297254146725,0.053691275167785234,0.0
