epoch,loss,auc,auprc,f1,challenge
1,2.8155160546302795,0.8087431693989071,0.1414141414141414,0.08955223880597014,0.4000000059604645
2,2.310818251222372,0.8087431693989071,0.14294871794871794,0.08955223880597014,0.6000000089406967
3,2.224947437644005,0.7868852459016393,0.12737905369484315,0.08955223880597014,0.6000000089406967
