epoch,train_loss,val_auc,val_auprc,val_f1,challenge_score
1,1.3404079303145409,0.5,0.031746031746031744,0.06153846153846154,0.0
2,1.1262678876519203,0.5,0.031746031746031744,0.06153846153846154,0.0
